t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779587325789531946,C,8.152095281308298e-05,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307125,-0.401625,-0.2835,0.0047922,-0.11501279999999998,0.00766752
1779587325789531946,C,0.07831997354307267,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307125,-0.401625,-0.2835,0.0047922,-0.11501279999999998,0.00766752
1779587325789531946,C,0.14568862741125468,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307125,-0.401625,-0.2835,0.0047922,-0.11501279999999998,0.00766752
1779587325799566268,C,0.2111696887308035,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31185,-0.378,-0.28822499999999995,-0.00766752,-0.1102206,0.00095844
1779587325799566268,C,0.28719067240782875,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31185,-0.378,-0.28822499999999995,-0.00766752,-0.1102206,0.00095844
1779587325799566268,C,0.3550736727481716,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31185,-0.378,-0.28822499999999995,-0.00766752,-0.1102206,0.00095844
1779587325814570665,C,0.4225016914577237,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.316575,-0.42524999999999996,-0.25515,0.00191688,-0.12076344,0.01245972
1779587325814570665,C,0.49935188063577174,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.316575,-0.42524999999999996,-0.25515,0.00191688,-0.12076344,0.01245972
1779587325814570665,C,0.5662884487262224,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.316575,-0.42524999999999996,-0.25515,0.00191688,-0.12076344,0.01245972
1779587325824536085,C,0.632696028774277,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29295,-0.382725,-0.27405,0.00575064,-0.11597123999999999,0.02204412
1779587325824536085,C,0.7129663412124528,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29295,-0.382725,-0.27405,0.00575064,-0.11597123999999999,0.02204412
1779587325824536085,C,0.7839324614192952,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29295,-0.382725,-0.27405,0.00575064,-0.11597123999999999,0.02204412
1779587325860239982,C,0.8579264696873747,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307125,0.00945,-0.06615,0.014376599999999998,-0.08146740000000001,0.00575064
1779587325860239982,C,0.9361795756372612,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307125,0.00945,-0.06615,0.014376599999999998,-0.08146740000000001,0.00575064
1779587325860239982,C,1.0097681747019107,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307125,0.00945,-0.06615,0.014376599999999998,-0.08146740000000001,0.00575064
1779587325879993677,C,1.0752762883612648,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,-0.017,0.0,-0.31185,0.222075,-0.1701,0.01054284,-0.0335454,0.01150128
1779587325879993677,C,1.1509549966935106,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,-0.017,0.0,-0.31185,0.222075,-0.1701,0.01054284,-0.0335454,0.01150128
1779587325879993677,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.0,0.0,-0.017,0.0,-0.31185,0.222075,-0.1701,0.01054284,-0.0335454,0.01150128
1779587325894670248,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.002,0.0,0.0,0.0,-0.307125,0.4725,-0.189,0.0095844,-0.0910518,0.01245972
1779587325894670248,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.002,0.0,0.0,0.0,-0.307125,0.4725,-0.189,0.0095844,-0.0910518,0.01245972
1779587325894670248,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.002,0.0,0.0,0.0,-0.307125,0.4725,-0.189,0.0095844,-0.0910518,0.01245972
1779587325919544458,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.051000000000000004,0.0,0.0,0.0,-0.31185,0.741825,-0.411075,0.00095844,-0.09009336,0.00766752
1779587325919544458,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.051000000000000004,0.0,0.0,0.0,-0.31185,0.741825,-0.411075,0.00095844,-0.09009336,0.00766752
1779587325919544458,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.051000000000000004,0.0,0.0,0.0,-0.31185,0.741825,-0.411075,0.00095844,-0.09009336,0.00766752
1779587325944727897,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.018000000000000002,-0.123,0.0,0.0,0.0,-0.2835,1.100925,0.67095,0.00862596,-0.08530115999999999,0.00766752
1779587325944727897,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.018000000000000002,-0.123,0.0,0.0,0.0,-0.2835,1.100925,0.67095,0.00862596,-0.08530115999999999,0.00766752
1779587325944727897,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.018000000000000002,-0.123,0.0,0.0,0.0,-0.2835,1.100925,0.67095,0.00862596,-0.08530115999999999,0.00766752
1779587325979584693,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.043000000000000003,0.0,0.0,0.0,-0.29767499999999997,1.134,-0.562275,0.0047922,-0.095844,0.00670908
1779587325979584693,C,1.1741461323003022,0.0,1.483041172004622,-2.9142809718100517,-0.09239773060057982,-0.016702800941585737,0.0,0.0,0.0,0.043000000000000003,0.0,0.0,0.0,-0.29767499999999997,1.134,-0.562275,0.0047922,-0.095844,0.00670908
