t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779587308395171642,A_+,7.200014806585386e-08,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326025,-0.165375,0.401625,0.01054284,-0.095844,0.0047922
1779587308395171642,A_+,0.002677433750250202,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326025,-0.165375,0.401625,0.01054284,-0.095844,0.0047922
1779587311720106601,A_+,0.005312396750014159,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335475,-0.146475,0.3402,0.01150128,-0.0910518,0.01245972
1779587311720106601,A_+,0.008074827749624092,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335475,-0.146475,0.3402,0.01150128,-0.0910518,0.01245972
1779587311720106601,A_+,0.010739317999650666,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335475,-0.146475,0.3402,0.01150128,-0.0910518,0.01245972
1779587311740902185,A_+,0.013365121249989897,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3402,-0.2457,0.35437499999999994,0.01245972,-0.09392712,0.0095844
1779587311740902185,A_+,0.016139983999892138,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3402,-0.2457,0.35437499999999994,0.01245972,-0.09392712,0.0095844
1779587311740902185,A_+,0.01878754649987968,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3402,-0.2457,0.35437499999999994,0.01245972,-0.09392712,0.0095844
1779587311760892868,A_+,0.021407206249932642,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3213,-0.382725,0.37327499999999997,0.01150128,-0.0910518,0.01150128
1779587311760892868,A_+,0.02412335075041483,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3213,-0.382725,0.37327499999999997,0.01150128,-0.0910518,0.01150128
1779587311760892868,A_+,0.026728322750386724,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3213,-0.382725,0.37327499999999997,0.01150128,-0.0910518,0.01150128
1779587311775050163,A_+,0.02933095099979255,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31185,-0.411075,0.37327499999999997,0.0,-0.09776088000000001,0.00862596
1779587311775050163,A_+,0.03217337124988262,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31185,-0.411075,0.37327499999999997,0.0,-0.09776088000000001,0.00862596
1779587311775050163,A_+,0.03484621324969339,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31185,-0.411075,0.37327499999999997,0.0,-0.09776088000000001,0.00862596
1779587311790052652,A_+,0.03748384025038831,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335475,-0.41579999999999995,0.36382499999999995,0.00383376,-0.09009336,0.01629348
1779587311790052652,A_+,0.04022077599984186,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335475,-0.41579999999999995,0.36382499999999995,0.00383376,-0.09009336,0.01629348
1779587311790052652,A_+,0.042859139000029245,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335475,-0.41579999999999995,0.36382499999999995,0.00383376,-0.09009336,0.01629348
1779587311830045461,A_+,0.045474718749574095,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3402,-0.326025,0.37327499999999997,0.00862596,-0.08242584,0.01533504
1779587311830045461,A_+,0.04823550975015678,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3402,-0.326025,0.37327499999999997,0.00862596,-0.08242584,0.01533504
1779587311830045461,A_+,0.0509212472497893,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3402,-0.326025,0.37327499999999997,0.00862596,-0.08242584,0.01533504
1779587311850113630,A_+,0.05353613100032817,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35437499999999994,-0.411075,0.36855,0.00095844,-0.09009336,0.01150128
1779587311850113630,A_+,0.056272890749824,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35437499999999994,-0.411075,0.36855,0.00095844,-0.09009336,0.01150128
1779587311850113630,A_+,0.05891109374988446,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35437499999999994,-0.411075,0.36855,0.00095844,-0.09009336,0.01150128
1779587311885050296,A_+,0.06150585824980226,0.0,1.4727437294178551,-2.9147347574155704,-0.09239773060057982,-0.01722639971718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3213,-0.40635,0.382725,0.0047922,-0.09392712,0.02587788
