t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779588161461492538,A_-,-2.999991011165548e-08,2.38850053464676,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,-0.835,0.0,0.0,0.0,0.0,0.0,10.215449999999999,-7.508024999999999,-0.36855,0.04600512,-0.048880440000000004,0.02108568
1779588161461492538,A_-,-0.00070456224989357,2.38850053464676,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,-0.835,0.0,0.0,0.0,0.0,0.0,10.215449999999999,-7.508024999999999,-0.36855,0.04600512,-0.048880440000000004,0.02108568
1779588161461492538,A_-,-0.0013656055623414431,2.38850053464676,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,-0.835,0.0,0.0,0.0,0.0,0.0,10.215449999999999,-7.508024999999999,-0.36855,0.04600512,-0.048880440000000004,0.02108568
1779588161486510992,A_-,-0.002024031062319409,2.389757171708196,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,-0.509,0.0,0.0,0.0,0.0,0.0,11.278575,-7.441875,-0.25042499999999995,0.04025448,-0.05463108,0.023961
1779588161486510992,A_-,-0.002724135624930568,2.389757171708196,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,-0.509,0.0,0.0,0.0,0.0,0.0,11.278575,-7.441875,-0.25042499999999995,0.04025448,-0.05463108,0.023961
1779588161486510992,A_-,-0.0033956541874431423,2.389757171708196,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,-0.509,0.0,0.0,0.0,0.0,0.0,11.278575,-7.441875,-0.25042499999999995,0.04025448,-0.05463108,0.023961
1779588161506506204,A_-,-0.004053705687510956,2.3894779190278768,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,0.363,0.0,0.0,0.0,0.0,0.0,-0.137025,-7.555274999999999,-0.25515,0.043129799999999996,-0.05175576,0.02108568
1779588161506506204,A_-,-0.004751336437493592,2.3894779190278768,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,0.363,0.0,0.0,0.0,0.0,0.0,-0.137025,-7.555274999999999,-0.25515,0.043129799999999996,-0.05175576,0.02108568
1779588161506506204,A_-,-0.00541943724988414,2.3894779190278768,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,0.363,0.0,0.0,0.0,0.0,0.0,-0.137025,-7.555274999999999,-0.25515,0.043129799999999996,-0.05175576,0.02108568
1779588161536501646,A_-,-0.0060852162498576945,2.3888845070821985,2.4813695041453783,-0.8262388678941157,0.0,-0.010663961729685353,0.06309365245959501,0.042,0.0,0.027,0.0,0.0,0.0,4.658849999999999,-7.545824999999999,-0.42997499999999994,0.03258696,-0.048880440000000004,0.02779476
