t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779590523526565790,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.02,0.0,0.0,0.0,0.0,-0.23625,0.628425,0.5717249999999999,0.04504668,-0.052714199999999996,-0.00383376
1779590523526565790,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.02,0.0,0.0,0.0,0.0,-0.23625,0.628425,0.5717249999999999,0.04504668,-0.052714199999999996,-0.00383376
1779590523531548023,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.2457,0.505575,0.5717249999999999,0.043129799999999996,-0.03929604,-0.0047922
1779590523531548023,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.2457,0.505575,0.5717249999999999,0.043129799999999996,-0.03929604,-0.0047922
1779590523536548376,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.02,0.0,0.0,0.0,0.0,-0.240975,0.46304999999999996,0.5764499999999999,0.043129799999999996,-0.03929604,-0.0047922
1779590523536548376,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.02,0.0,0.0,0.0,0.0,-0.240975,0.46304999999999996,0.5764499999999999,0.043129799999999996,-0.03929604,-0.0047922
1779590523541549444,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.02,0.002,0.0,0.0,0.0,-0.240975,0.46304999999999996,0.4725,0.05654796,-0.059423279999999995,-0.0095844
1779590523541549444,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.02,0.002,0.0,0.0,0.0,-0.240975,0.46304999999999996,0.4725,0.05654796,-0.059423279999999995,-0.0095844
1779590523546560525,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,-0.007,0.0,0.0,0.0,0.0,-0.2457,0.637875,0.44887499999999997,0.05654796,-0.059423279999999995,-0.01245972
1779590523546560525,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,-0.007,0.0,0.0,0.0,0.0,-0.2457,0.637875,0.44887499999999997,0.05654796,-0.059423279999999995,-0.01245972
1779590523551542758,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.002,0.0,0.0,0.0,0.0,-0.25042499999999995,0.505575,0.44887499999999997,0.04983888,-0.05558952,-0.01245972
1779590523551542758,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.002,0.0,0.0,0.0,0.0,-0.25042499999999995,0.505575,0.44887499999999997,0.04983888,-0.05558952,-0.01245972
1779590523561545372,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.035,0.0,0.0,0.0,0.0,-0.23625,0.42524999999999996,0.5244749999999999,0.05079731999999999,-0.05558952,-0.01054284
1779590523561545372,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.035,0.0,0.0,0.0,0.0,-0.23625,0.42524999999999996,0.5244749999999999,0.05079731999999999,-0.05558952,-0.01054284
1779590523566544532,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,-0.269325,0.6992999999999999,0.5244749999999999,0.04696356,-0.06996611999999999,-0.00575064
1779590523566544532,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,-0.269325,0.6992999999999999,0.5244749999999999,0.04696356,-0.06996611999999999,-0.00575064
1779590523571553707,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.024,0.0,0.0,0.0,0.0,-0.22679999999999997,0.3969,0.5197499999999999,0.04983888,-0.04983888,-0.0047922
1779590523571553707,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.024,0.0,0.0,0.0,0.0,-0.22679999999999997,0.3969,0.5197499999999999,0.04983888,-0.04983888,-0.0047922
1779590523576719045,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.024,0.0,0.0,0.0,0.0,-0.22679999999999997,0.3969,0.562275,0.048880440000000004,-0.04408824,-0.01054284
1779590523576719045,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.024,0.0,0.0,0.0,0.0,-0.22679999999999997,0.3969,0.562275,0.048880440000000004,-0.04408824,-0.01054284
1779590523586567640,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,-0.23152499999999998,0.581175,0.5481,0.048880440000000004,-0.04408824,-0.00862596
1779590523586567640,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,-0.23152499999999998,0.581175,0.5481,0.048880440000000004,-0.04408824,-0.00862596
1779590523591555833,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2457,0.7087499999999999,0.55755,0.05079731999999999,-0.05654796,-0.00862596
1779590523591555833,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2457,0.7087499999999999,0.55755,0.05079731999999999,-0.05654796,-0.00862596
1779590523591555833,step,0.0,0.0,1.4269811964305639,-2.9155725154565277,-0.09395107363485476,-0.01984439359517553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2457,0.7087499999999999,0.55755,0.05079731999999999,-0.05654796,-0.00862596
