t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779586043698621511,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089775,-0.19372499999999998,0.2646,-0.08338428,-0.08050896,0.01533504
1779586046822738409,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.165375,0.29767499999999997,-0.08146740000000001,-0.09009336,0.00766752
1779586046822738409,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.165375,0.29767499999999997,-0.08146740000000001,-0.09009336,0.00766752
1779586046822738409,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.165375,0.29767499999999997,-0.08146740000000001,-0.09009336,0.00766752
1779586046843394994,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,-0.165375,0.2835,-0.07763364,-0.09009336,0.00383376
1779586046843394994,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,-0.165375,0.2835,-0.07763364,-0.09009336,0.00383376
1779586046843394994,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,-0.165375,0.2835,-0.07763364,-0.09009336,0.00383376
1779586046857884883,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.817425,-0.17955,0.29295,-0.08146740000000001,-0.08817648,0.01150128
1779586046857884883,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.817425,-0.17955,0.29295,-0.08146740000000001,-0.08817648,0.01150128
1779586046857884883,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.817425,-0.17955,0.29295,-0.08146740000000001,-0.08817648,0.01150128
1779586046868264436,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.8552249999999999,-0.19372499999999998,0.2646,-0.07955052,-0.09488556,-0.00287532
1779586046868264436,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.8552249999999999,-0.19372499999999998,0.2646,-0.07955052,-0.09488556,-0.00287532
1779586046868264436,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.8552249999999999,-0.19372499999999998,0.2646,-0.07955052,-0.09488556,-0.00287532
1779586046877985239,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798525,-0.17955,0.27405,-0.08146740000000001,-0.09488556,0.00575064
1779586046877985239,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798525,-0.17955,0.27405,-0.08146740000000001,-0.09488556,0.00575064
1779586046877985239,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798525,-0.17955,0.27405,-0.08146740000000001,-0.09488556,0.00575064
1779586046892769575,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8457749999999999,-0.165375,0.278775,-0.08338428,-0.09201024,0.01245972
1779586046892769575,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8457749999999999,-0.165375,0.278775,-0.08338428,-0.09201024,0.01245972
1779586046892769575,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8457749999999999,-0.165375,0.278775,-0.08338428,-0.09201024,0.01245972
1779586046912770509,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410499999999999,-0.165375,0.3024,-0.07763364,-0.08721804,0.01245972
1779586046912770509,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410499999999999,-0.165375,0.3024,-0.07763364,-0.08721804,0.01245972
1779586046912770509,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410499999999999,-0.165375,0.3024,-0.07763364,-0.08721804,0.01245972
1779586046932754993,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817425,-0.165375,0.28822499999999995,-0.07859208,-0.09776088000000001,0.00862596
1779586046932754993,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817425,-0.165375,0.28822499999999995,-0.07859208,-0.09776088000000001,0.00862596
1779586046932754993,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817425,-0.165375,0.28822499999999995,-0.07859208,-0.09776088000000001,0.00862596
1779586046952756881,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363249999999999,-0.17482499999999998,0.3024,-0.07188299999999999,-0.08625959999999999,0.02012724
1779586046952756881,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363249999999999,-0.17482499999999998,0.3024,-0.07188299999999999,-0.08625959999999999,0.02012724
1779586046952756881,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363249999999999,-0.17482499999999998,0.3024,-0.07188299999999999,-0.08625959999999999,0.02012724
1779586046972851037,C,0.7668786732003354,0.05380850083898518,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8457749999999999,-0.184275,0.29767499999999997,-0.08338428,-0.08530115999999999,0.01341816
