t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779586040107768058,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8977499999999999,-0.1701,0.29295,-0.06996611999999999,-0.09201024,0.0047922
1779586043147500276,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061425,-0.155925,0.29295,-0.08242584,-0.09296868,0.00766752
1779586043147500276,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061425,-0.155925,0.29295,-0.08242584,-0.09296868,0.00766752
1779586043147500276,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061425,-0.155925,0.29295,-0.08242584,-0.09296868,0.00766752
1779586043162533283,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.1701,0.3024,-0.0766752,-0.09392712,0.00670908
1779586043162533283,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.1701,0.3024,-0.0766752,-0.09392712,0.00670908
1779586043162533283,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.1701,0.3024,-0.0766752,-0.09392712,0.00670908
1779586043178102731,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06615,-0.165375,0.29767499999999997,-0.07859208,-0.09392712,0.00287532
1779586043178102731,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06615,-0.165375,0.29767499999999997,-0.07859208,-0.09392712,0.00287532
1779586043178102731,B,0.0,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06615,-0.165375,0.29767499999999997,-0.07859208,-0.09392712,0.00287532
1779586043188393592,B,0.06755332381014949,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.1512,0.2835,-0.07859208,-0.09392712,0.0095844
1779586043188393592,B,0.1463187613392924,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.1512,0.2835,-0.07859208,-0.09392712,0.0095844
1779586043188393592,B,0.21508442446701304,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.1512,0.2835,-0.07859208,-0.09392712,0.0095844
1779586043197497367,B,0.28264695081110436,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10394999999999999,-0.23152499999999998,0.278775,-0.09392712,-0.09680244,0.00287532
1779586043197497367,B,0.36254843519633834,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10394999999999999,-0.23152499999999998,0.278775,-0.09392712,-0.09680244,0.00287532
1779586043197497367,B,0.43159360163298083,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10394999999999999,-0.23152499999999998,0.278775,-0.09392712,-0.09680244,0.00287532
1779586043213532924,B,0.4995272733209067,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.203175,0.28822499999999995,-0.08050896,-0.095844,0.01245972
1779586043213532924,B,0.5789337734463986,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.203175,0.28822499999999995,-0.08050896,-0.095844,0.01245972
1779586043213532924,B,0.6529494999734684,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.203175,0.28822499999999995,-0.08050896,-0.095844,0.01245972
1779586043233089208,B,0.7207735079938795,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10394999999999999,-0.184275,0.28822499999999995,-0.07955052,-0.09009336,0.00287532
1779586043233089208,B,0.8000653597931962,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10394999999999999,-0.184275,0.28822499999999995,-0.07955052,-0.09009336,0.00287532
1779586043233089208,B,0.8681819200406803,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10394999999999999,-0.184275,0.28822499999999995,-0.07955052,-0.09009336,0.00287532
1779586043257685422,B,0.9349680296518982,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335475,-0.16065,0.31185,-0.08338428,-0.09488556,0.00862596
1779586043257685422,B,0.9585983415004193,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335475,-0.16065,0.31185,-0.08338428,-0.09488556,0.00862596
1779586043257685422,B,0.9585983415004193,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335475,-0.16065,0.31185,-0.08338428,-0.09488556,0.00862596
1779586043278942108,B,0.9585983415004193,0.011990411961201045,1.4733022347784934,-2.9139144526671332,-0.08855800624619228,-0.016667894356545847,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.581175,-0.17482499999999998,0.307125,-0.07379988,-0.09488556,0.01054284
