t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779590494412897109,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.1512,-0.65205,0.55755,-0.08242584,-0.06517392,-0.0095844
1779590494412897109,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.1512,-0.65205,0.55755,-0.08242584,-0.06517392,-0.0095844
1779590494417866468,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.033,0.0,0.0,0.0,0.0,0.16065,-0.7087499999999999,0.55755,-0.08242584,-0.06038172,-0.02491944
1779590494417866468,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.033,0.0,0.0,0.0,0.0,0.16065,-0.7087499999999999,0.55755,-0.08242584,-0.06038172,-0.02491944
1779590494422866582,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.033,0.0,0.0,0.0,0.0,0.25515,-0.7087499999999999,0.5433749999999999,-0.08338428,-0.048880440000000004,0.00095844
1779590494422866582,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.033,0.0,0.0,0.0,0.0,0.25515,-0.7087499999999999,0.5433749999999999,-0.08338428,-0.048880440000000004,0.00095844
1779590494427858829,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.25515,-0.930825,0.5764499999999999,-0.08625959999999999,-0.048880440000000004,0.00095844
1779590494427858829,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.25515,-0.930825,0.5764499999999999,-0.08625959999999999,-0.048880440000000004,0.00095844
1779590494432868480,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.19372499999999998,-0.6426,0.5764499999999999,-0.09967776,-0.0622986,0.00095844
1779590494432868480,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.19372499999999998,-0.6426,0.5764499999999999,-0.09967776,-0.0622986,0.00095844
1779590494437860727,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.189,-0.741825,0.533925,-0.08625959999999999,-0.07859208,-0.014376599999999998
1779590494437860727,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.189,-0.741825,0.533925,-0.08625959999999999,-0.07859208,-0.014376599999999998
1779590494442968368,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.17955,-0.741825,0.5292,-0.08625959999999999,-0.07859208,-0.014376599999999998
1779590494442968368,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.17955,-0.741825,0.5292,-0.08625959999999999,-0.07859208,-0.014376599999999998
1779590494447858095,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.17955,-0.63315,0.53865,-0.07955052,-0.06134016,-0.00670908
1779590494447858095,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.17955,-0.63315,0.53865,-0.07955052,-0.06134016,-0.00670908
1779590494452868223,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.16065,-0.647325,0.53865,-0.0766752,-0.05175576,-0.01341816
1779590494452868223,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.16065,-0.647325,0.53865,-0.0766752,-0.05175576,-0.01341816
1779590494457884073,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.184275,-0.647325,0.562275,-0.0766752,-0.07955052,-0.01150128
1779590494457884073,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.184275,-0.647325,0.562275,-0.0766752,-0.07955052,-0.01150128
1779590494462877035,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.184275,-0.864675,0.5481,-0.08050896,-0.07955052,-0.01150128
1779590494462877035,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.184275,-0.864675,0.5481,-0.08050896,-0.07955052,-0.01150128
1779590494462877035,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.184275,-0.864675,0.5481,-0.08050896,-0.07955052,-0.01150128
1779590494462877035,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.184275,-0.864675,0.5481,-0.08050896,-0.07955052,-0.01150128
1779590494467871427,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.189,-0.6615,0.5481,-0.08338428,-0.0766752,-0.01533504
1779590494467871427,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.189,-0.6615,0.5481,-0.08338428,-0.0766752,-0.01533504
1779590494472873687,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.21262499999999998,-0.7701749999999999,0.5481,-0.08817648,-0.07188299999999999,-0.01629348
1779590494472873687,step,0.0,-0.08869763258635183,1.473738567091492,-2.9149267436332895,-0.08773770149775495,-0.01918116847941768,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.21262499999999998,-0.7701749999999999,0.5481,-0.08817648,-0.07188299999999999,-0.01629348
