t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779586216898890256,B,0.0,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,-0.23152499999999998,0.326025,-0.04121292,-0.08242584,0.00862596
1779586216898890256,B,0.0,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,-0.23152499999999998,0.326025,-0.04121292,-0.08242584,0.00862596
1779586216898890256,B,0.0,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,-0.23152499999999998,0.326025,-0.04121292,-0.08242584,0.00862596
1779586216910267829,B,0.0,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.17482499999999998,0.326025,-0.04121292,-0.09201024,0.0047922
1779586216910267829,B,0.0,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.17482499999999998,0.326025,-0.04121292,-0.09201024,0.0047922
1779586216910267829,B,0.0,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.17482499999999998,0.326025,-0.04121292,-0.09201024,0.0047922
1779586216923892021,B,0.0,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.17482499999999998,0.37327499999999997,-0.0383376,-0.08721804,0.01054284
1779586216923892021,B,0.0,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.17482499999999998,0.37327499999999997,-0.0383376,-0.08721804,0.01054284
1779586216923892021,B,0.0,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.17482499999999998,0.37327499999999997,-0.0383376,-0.08721804,0.01054284
1779586216934433221,B,0.06824001808677718,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04725,-0.17482499999999998,0.37327499999999997,-0.03737916,-0.095844,0.00383376
1779586216934433221,B,0.15370535436479885,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04725,-0.17482499999999998,0.37327499999999997,-0.03737916,-0.095844,0.00383376
1779586216934433221,B,0.22622576972110414,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04725,-0.17482499999999998,0.37327499999999997,-0.03737916,-0.095844,0.00383376
1779586216954002380,B,0.29345694083514107,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070875,-0.14175,0.37327499999999997,-0.04025448,-0.09871932,0.00575064
1779586216954002380,B,0.3718412312682352,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070875,-0.14175,0.37327499999999997,-0.04025448,-0.09871932,0.00575064
1779586216954002380,B,0.44130544269865885,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070875,-0.14175,0.37327499999999997,-0.04025448,-0.09871932,0.00575064
1779586216969363451,B,0.5126968472440506,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756,-0.19845,0.33075,-0.03929604,-0.09201024,0.00383376
1779586216969363451,B,0.6026185105678951,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756,-0.19845,0.33075,-0.03929604,-0.09201024,0.00383376
1779586216969363451,B,0.6731668786308124,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756,-0.19845,0.33075,-0.03929604,-0.09201024,0.00383376
1779586217004659891,B,0.7423248527660159,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.316575,-0.19372499999999998,0.3402,-0.03737916,-0.09009336,0.01245972
1779586217004659891,B,0.82433334552216,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.316575,-0.19372499999999998,0.3402,-0.03737916,-0.09009336,0.01245972
1779586217004659891,B,0.9053638247720454,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.316575,-0.19372499999999998,0.3402,-0.03737916,-0.09009336,0.01245972
1779586217018895626,B,0.975355703625155,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515025,-0.19372499999999998,0.3591,-0.04217136,-0.09201024,0.01341816
1779586217018895626,B,0.975355703625155,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515025,-0.19372499999999998,0.3591,-0.04217136,-0.09201024,0.01341816
1779586217018895626,B,0.975355703625155,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515025,-0.19372499999999998,0.3591,-0.04217136,-0.09201024,0.01341816
1779586217033933401,B,0.975355703625155,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6898499999999999,-0.17955,0.36855,-0.04408824,-0.09009336,0.01533504
1779586217033933401,B,0.975355703625155,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6898499999999999,-0.17955,0.36855,-0.04408824,-0.09009336,0.01533504
