t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779586213198515892,A_-,-2.239994500996545e-07,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,-0.17955,0.34964999999999996,-0.0383376,-0.08817648,0.0047922
1779586213198515892,A_-,-0.003358647750246746,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,-0.17955,0.34964999999999996,-0.0383376,-0.08817648,0.0047922
1779586213198515892,A_-,-0.006271025999922131,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,-0.17955,0.34964999999999996,-0.0383376,-0.08817648,0.0047922
1779586213234263896,A_-,-0.008962281500316749,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.165375,0.33075,-0.04025448,-0.09201024,-0.0047922
1779586213234263896,A_-,-0.01189321874971938,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.165375,0.33075,-0.04025448,-0.09201024,-0.0047922
1779586213234263896,A_-,-0.014728953749909124,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.165375,0.33075,-0.04025448,-0.09201024,-0.0047922
1779586213268540143,A_-,-0.017426920750040154,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.22679999999999997,0.34964999999999996,-0.0383376,-0.09392712,0.01150128
1779586213268540143,A_-,-0.020607155000107014,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.22679999999999997,0.34964999999999996,-0.0383376,-0.09392712,0.01150128
1779586213268540143,A_-,-0.023554539249744266,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.22679999999999997,0.34964999999999996,-0.0383376,-0.09392712,0.01150128
1779586213304202318,A_-,-0.02621218874992337,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089775,-0.184275,0.35437499999999994,-0.04600512,-0.09201024,0.01341816
1779586213304202318,A_-,-0.029370912499871338,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089775,-0.184275,0.35437499999999994,-0.04600512,-0.09201024,0.01341816
1779586213304202318,A_-,-0.032224726250206004,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089775,-0.184275,0.35437499999999994,-0.04600512,-0.09201024,0.01341816
1779586213338673830,A_-,-0.034946451999530836,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.19845,0.3591,-0.03642072,-0.08242584,0.00670908
1779586213338673830,A_-,-0.03839653424984135,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.19845,0.3591,-0.03642072,-0.08242584,0.00670908
1779586213338673830,A_-,-0.04123775674997887,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.19845,0.3591,-0.03642072,-0.08242584,0.00670908
1779586213364066362,A_-,-0.04392846024984465,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089775,-0.25515,0.38744999999999996,-0.02683632,-0.08721804,0.01533504
1779586213364066362,A_-,-0.04704167475028953,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089775,-0.25515,0.38744999999999996,-0.02683632,-0.08721804,0.01533504
1779586213364066362,A_-,-0.04989482449946081,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089775,-0.25515,0.38744999999999996,-0.02683632,-0.08721804,0.01533504
1779586213388534784,A_-,-0.052603486999942106,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.189,0.335475,-0.04121292,-0.08913491999999999,0.01341816
1779586213388534784,A_-,-0.055852341250101745,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.189,0.335475,-0.04121292,-0.08913491999999999,0.01341816
1779586213388534784,A_-,-0.05858718624949688,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505,-0.189,0.335475,-0.04121292,-0.08913491999999999,0.01341816
1779586213443559646,A_-,-0.06123262849996536,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11339999999999999,-0.189,0.3449249999999999,-0.04121292,-0.08434272,0.01054284
1779586213443559646,A_-,-0.06410419324947725,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11339999999999999,-0.189,0.3449249999999999,-0.04121292,-0.08434272,0.01054284
1779586213443559646,A_-,-0.0668425739995655,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11339999999999999,-0.189,0.3449249999999999,-0.04121292,-0.08434272,0.01054284
1779586213479719877,A_-,-0.06954598875017837,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.203175,0.3402,-0.04408824,-0.08721804,0.00383376
1779586213479719877,A_-,-0.0723359822495695,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.203175,0.3402,-0.04408824,-0.08721804,0.00383376
1779586213479719877,A_-,-0.07496994524990441,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.203175,0.3402,-0.04408824,-0.08721804,0.00383376
1779586213508538246,A_-,-0.07757809375016222,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512,-0.184275,0.3449249999999999,-0.0383376,-0.095844,0.01150128
1779586213508538246,A_-,-0.0804016132497054,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512,-0.184275,0.3449249999999999,-0.0383376,-0.095844,0.01150128
1779586213508538246,A_-,-0.08312105124969094,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512,-0.184275,0.3449249999999999,-0.0383376,-0.095844,0.01150128
1779586213538574218,A_-,-0.08580884275033895,0.011187560505283653,1.4727786360028952,-2.9133559473064947,-0.09133307975686328,-0.01726130630222392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080325,-0.17955,0.3449249999999999,-0.04025448,-0.0910518,0.00766752
