step,time_s,phase,ball_released,gripper_cmd,q1_target,q1_actual,q2_target,q2_actual,q3_target,q3_actual,q4_target,q4_actual,q5_target,q5_actual,q6_target,q6_actual
0,0.0,policy,False,0.027,0.05297117680311203,-0.007028822176304737,1.6307998895645142,1.5707999147244256,-1.4112780094146729,-1.3512781220490175,-0.034856077283620834,0.0013536144311981865,0.05897143855690956,-0.0010285599256500307,0.049323853105306625,-0.010676145377863258
1,0.02,policy,False,0.027,0.11297117173671722,-0.0069150368169643124,1.6907998323440552,1.5710319086762126,-1.4701874256134033,-1.3516632804527426,0.006530817598104477,0.001204258123367373,0.0875251293182373,-0.0007638290854449615,0.07351155579090118,-0.010409910249214784
2,0.04,policy,False,0.027,0.17297117412090302,-0.006300155203436487,1.7378007173538208,1.5726334191657703,-1.5087337493896484,-1.3543143171710708,-0.03633508458733559,0.0011253832626331023,0.027525130659341812,0.0008332869423480518,0.02023369073867798,-0.009910211451619797
3,0.06,policy,False,0.027,0.2329711765050888,-0.004560762682280502,1.69611394405365,1.5768612473231045,-1.4889483451843262,-1.3604453792616047,-0.0058099012821912766,0.0009441456555285509,-0.03247486799955368,0.002132713269474154,0.023358723148703575,-0.00958669714299019
4,0.08,policy,False,0.027,0.2882189154624939,-0.0011624151388371627,1.6361140012741089,1.5833622095114275,-1.4289484024047852,-1.3693975575052737,-0.06580989807844162,0.0008055306467882617,0.027525130659341812,0.0024690527647259876,4.891306161880493e-06,-0.009369582388342812
5,0.1,policy,False,0.027,0.2282189130783081,0.004317773795818624,1.616531491279602,1.5903172547444158,-1.3922621011734009,-1.3788947531251214,-0.10147492587566376,0.0005113583535853937,0.0875251293182373,0.0025540939210217275,-0.02188483439385891,-0.009237122348587876
6,0.12,policy,False,0.027,0.16821891069412231,0.01160918975769144,1.6398823261260986,1.5962025067446453,-1.3529595136642456,-1.386822855068158,-0.125241219997406,-2.0889525134170655e-05,0.1475251317024231,0.0027213156571838475,-0.0038274340331554413,-0.009236256198313027
7,0.14,policy,False,0.027,0.10821890830993652,0.019958617018141802,1.6897687911987305,1.600424113969513,-1.3216819763183594,-1.3920943447580698,-0.1427975445985794,-0.0007200217214808646,0.2075251340866089,0.0030592112508442014,0.01678377203643322,-0.009197192536361672
8,0.16,policy,False,0.027,0.04821890965104103,0.028665756425852694,1.723236083984375,1.603073014280438,-1.30452561378479,-1.3944255856023817,-0.08279754221439362,-0.0019560455225328113,0.2675251364707947,0.0036167411845215696,0.02665851265192032,-0.00900903527445287
9,0.18,policy,False,0.027,-0.011781089007854462,0.03706502722167796,1.783236026763916,1.6046692933696556,-1.3005677461624146,-1.3948179247184354,-0.13995695114135742,-0.002844899598973476,0.2075251340866089,0.006365215564416088,0.08665850758552551,-0.008730059717913448
10,0.2,policy,False,0.027,-0.07178108394145966,0.044525372022511556,1.8219436407089233,1.6064291317790182,-1.2913848161697388,-1.3948336494509699,-0.07995694875717163,-0.003920781983030214,0.1475251317024231,0.011071771452037095,0.09910565614700317,-0.008157704426384797
11,0.22,policy,False,0.027,-0.13178108632564545,0.05042569441107302,1.8143383264541626,1.6093943347195878,-1.3128890991210938,-1.3945929803327426,-0.0540354885160923,-0.0047278463496973734,0.0875251293182373,0.013603634027332355,0.039241429418325424,-0.007406163679020028
12,0.24,policy,False,0.027,-0.0999739021062851,0.054168510792744665,1.8000651597976685,1.6137573382410106,-1.3372516632080078,-1.3944792567553348,0.005964510142803192,-0.005116471424257228,0.08668974786996841,0.014204888652830976,0.032117411494255066,-0.006878299681991257
13,0.26,policy,False,0.027,-0.0399739034473896,0.055707849499864,1.8018501996994019,1.6191119787707091,-1.394785761833191,-1.3944679669589732,0.029175017029047012,-0.005165441320171325,0.06080637872219086,0.014408776958150215,0.03969927877187729,-0.0065237885520190225
14,0.28,policy,False,0.027,0.02002609521150589,0.05590157497037118,1.775396466255188,1.6254309278349297,-1.4480427503585815,-1.3947505170735035,0.01192447729408741,-0.004989875411547924,0.04518765211105347,0.014512210875829278,0.017868153750896454,-0.006178406305771112
15,0.3,policy,False,0.027,0.08002609014511108,0.055806811495895475,1.715396523475647,1.632949510684246,-1.4771454334259033,-1.3960687163252268,0.023596353828907013,-0.00483550488376176,0.008028574287891388,0.014669845400068469,0.025119967758655548,-0.005933815746055257
16,0.32,policy,False,0.027,0.14002609252929688,0.055791833242190086,1.655396580696106,1.6413671324973178,-1.4848445653915405,-1.3985273143392178,0.016861921176314354,-0.004682410448121835,-0.012532388791441917,0.014797832692476164,0.019951872527599335,-0.005726268514040499
17,0.34,policy,False,0.027,0.20002609491348267,0.056019312545266146,1.595396637916565,1.6497959538481892,-1.483526349067688,-1.4013483113520795,0.00910327211022377,-0.004542427096544279,-0.006216926500201225,0.014823932881114747,0.034595586359500885,-0.0055376813812896475
18,0.36,policy,False,0.027,0.26002609729766846,0.05688125042023733,1.5495280027389526,1.6572093930629157,-1.4819804430007935,-1.4034936150971873,-0.001320001669228077,-0.004449644068298462,0.01864466443657875,0.01482593682191379,0.04183550179004669,-0.005296308141808462
19,0.38,policy,False,0.027,0.2462581992149353,0.05888352490280734,1.527707815170288,1.6628256231319598,-1.4841279983520508,-1.404233459650582,-0.04407011717557907,-0.004422843192081458,0.05660773813724518,0.014958254359046677,0.043324198573827744,-0.0049921756756636905
20,0.4,policy,False,0.027,0.1862581968307495,0.06214591717238898,1.53350830078125,1.6668043009390607,-1.4692494869232178,-1.4043043390439771,-0.06462851166725159,-0.004609265511061809,0.05693832039833069,0.0154783952956747,0.06863214075565338,-0.004677973383755826
21,0.42,policy,False,0.027,0.12625819444656372,0.06624319629652652,1.5587668418884277,1.6694455313417784,-1.4388282299041748,-1.4042534837795027,-0.06110427528619766,-0.004981632490532513,0.03601560369133949,0.016186104194211792,0.07475560903549194,-0.004257658501373017
22,0.44,policy,False,0.027,0.06625819206237793,0.07056960922126485,1.615241289138794,1.670867104960323,-1.4069715738296509,-1.4039980751974765,-0.054980043321847916,-0.005388257525177352,0.03513999655842781,0.016783899718999955,0.06833519786596298,-0.003748457257728893
23,0.46,policy,False,0.027,0.006258193403482437,0.07454138273181417,1.675241231918335,1.6713505053465523,-1.385981559753418,-1.4034891132244478,-0.04272837936878204,-0.005751880924782612,0.03883588686585426,0.017212515265631,0.06381795555353165,-0.0032373975419836133
24,0.48,policy,False,0.027,-0.053741805255413055,0.07759872350491896,1.735241174697876,1.6715267530021054,-1.3755754232406616,-1.4030878039188843,-0.008478011935949326,-0.006036121572247648,0.012527218088507652,0.017530938878836007,0.051913656294345856,-0.0027524503159655853
25,0.5,policy,False,0.027,0.006258193403482437,0.07919962816907124,1.795241117477417,1.6718476023693305,-1.3459638357162476,-1.4029467284499104,0.009367639198899269,-0.006139164712158937,-0.02069319225847721,0.017639436274271027,0.05942445248365402,-0.002327387709804839
