step,time_s,phase,ball_released,gripper_cmd,q1_target,q1_actual,q2_target,q2_actual,q3_target,q3_actual,q4_target,q4_actual,q5_target,q5_actual,q6_target,q6_actual
0,0.0,policy,False,0.027,0.06492757797241211,0.004927579192012586,1.590999960899353,1.5621092271116535,-1.4100902080535889,-1.3500902403009727,-0.05794994533061981,0.002050053836324995,0.01264619454741478,-0.00419255112016162,0.05259609967470169,-0.007403897014094028
1,0.02,policy,False,0.027,0.1249275803565979,0.005034351371606048,1.634273648262024,1.56219610913761,-1.4700901508331299,-1.3502686321518995,-0.020720891654491425,0.0018049487137650503,-0.007568584755063057,-0.004087243999149667,0.031913481652736664,-0.0071382330369733375
2,0.04,policy,False,0.027,0.1849275827407837,0.0056604157232750234,1.6663522720336914,1.5631367144878687,-1.5107065439224243,-1.3518836235531884,-0.03641050308942795,0.0015643411732818475,-0.056554973125457764,-0.0038417121075748194,0.02992807887494564,-0.006840493063510822
3,0.06,policy,False,0.027,0.24492758512496948,0.0074144987434271005,1.6267462968826294,1.5660123267811845,-1.500324010848999,-1.3564469160047843,-0.019908877089619637,0.0013111380370658646,-0.06394721567630768,-0.0036471444061745204,0.006912097334861755,-0.006601842693935076
4,0.08,policy,False,0.027,0.21915823221206665,0.010845551295972738,1.5667463541030884,1.5705780530389466,-1.4453619718551636,-1.3636794175214166,-0.05950775742530823,0.0011022898157284364,-0.012560505419969559,-0.0036038625936029205,0.025367150083184242,-0.006476785459712001
5,0.1,policy,False,0.027,0.15915822982788086,0.015936275465963247,1.5484933853149414,1.5752072892778364,-1.4151047468185425,-1.3714057015454009,-0.09395848214626312,0.0007905458632977312,0.047439493238925934,-0.003615222511158448,0.013828353956341743,-0.006303776274572985
6,0.12,policy,False,0.027,0.09915822744369507,0.02208009154064044,1.5553990602493286,1.5785430749423215,-1.3951539993286133,-1.3777272414097934,-0.10980069637298584,0.00028265236144712683,0.10743948817253113,-0.0034987728942589306,0.009627504274249077,-0.00612355415412772
7,0.14,policy,False,0.027,0.039158228784799576,0.028562877271136797,1.5737426280975342,1.5801286038055078,-1.384932518005371,-1.3818904973393284,-0.11306983232498169,-0.0003592420065554458,0.16743949055671692,-0.003138860651638243,0.018661372363567352,-0.005974193323227116
8,0.16,policy,False,0.027,-0.020841769874095917,0.0347179512563371,1.5928598642349243,1.5803929447950287,-1.3784935474395752,-1.3842161947146987,-0.10959603637456894,-0.0010512148846149125,0.16627568006515503,-0.002386774514893628,0.02913917601108551,-0.005793085592829637
9,0.18,policy,False,0.027,-0.08084176480770111,0.03990755651473953,1.5920158624649048,1.5803054375915848,-1.3726521730422974,-1.3855459061358049,-0.07271218299865723,-0.0017358106646860915,0.15092246234416962,-0.0014598150088357676,0.035915303975343704,-0.005542957327694611
10,0.2,policy,False,0.027,-0.06431826949119568,0.04350392257825214,1.6036148071289062,1.5801336443518466,-1.3740909099578857,-1.3860061232937508,-0.023943185806274414,-0.002262885648873246,0.09092245995998383,-0.000704951021627972,0.05071175470948219,-0.005236257471607872
11,0.22,policy,False,0.027,-0.004318270832300186,0.04534380867206663,1.6135997772216797,1.580058456059526,-1.392967939376831,-1.386080560161542,-0.024578146636486053,-0.0025240651747300944,0.030922461301088333,-0.00012891824555782885,0.042691055685281754,-0.004858859875391479
12,0.24,policy,False,0.027,0.055681727826595306,0.045910887023944094,1.6172497272491455,1.5801109144450523,-1.4312539100646973,-1.3861002190815443,-0.012210923247039318,-0.0026786212872049846,-0.014076262712478638,0.00019244978881845454,0.02695031277835369,-0.0044902994277053136
13,0.26,policy,False,0.027,0.1156817227602005,0.04604415955607455,1.6245026588439941,1.5802447275242444,-1.476853847503662,-1.3861588279198738,-0.014519423246383667,-0.0027738528268658426,-0.012467206455767155,0.0002560814139231431,0.022097935900092125,-0.00421535573477128
14,0.28,policy,False,0.027,0.1756817251443863,0.04626912453938877,1.6225156784057617,1.5807516746379782,-1.5143488645553589,-1.3869067517631435,-0.012930333614349365,-0.0028603936625591687,-0.032023586332798004,0.00032842222344546805,0.03438989818096161,-0.004015962380890437
15,0.3,policy,False,0.027,0.23568172752857208,0.04707849645563858,1.6084697246551514,1.5821353222200105,-1.515912652015686,-1.3892852186956477,-0.022117821499705315,-0.0029575052037634445,-0.04892781376838684,0.0004652044732742146,0.029657920822501183,-0.0037963706212956034
16,0.32,policy,False,0.027,0.2434156984090805,0.04905140825453543,1.5902732610702515,1.5843739819153702,-1.489388346672058,-1.3933570949284593,-0.034252699464559555,-0.003091003828906283,-0.0071089304983615875,0.0005322143118530961,0.012554135173559189,-0.003575815958173552
17,0.34,policy,False,0.027,0.18341569602489471,0.05242489954181172,1.5764567852020264,1.5868178596210996,-1.4605461359024048,-1.3982171981582288,-0.07321112602949142,-0.0032805555967113853,0.052891068160533905,0.0006141029892980666,0.02518637478351593,-0.0034306902269865026
18,0.36,policy,False,0.027,0.12341569364070892,0.05679715333150736,1.5763660669326782,1.5886608689191848,-1.4308582544326782,-1.4026699339586663,-0.08587151765823364,-0.003638264192949593,0.1128910630941391,0.0008540522443231079,0.02826835587620735,-0.003256201710718211
19,0.38,policy,False,0.027,0.06341569125652313,0.061479133998368296,1.6031759977340698,1.5893645834862828,-1.4104114770889282,-1.4057889745532257,-0.08292485773563385,-0.004117691605552552,0.1515856832265854,0.001308611008903678,0.024706928059458733,-0.0030290344658821214
20,0.4,policy,False,0.027,0.0034156925976276398,0.06582556856644087,1.6503655910491943,1.5894159521311881,-1.4014421701431274,-1.4077731200528856,-0.0631309226155281,-0.004609644659131071,0.1566675454378128,0.0019362625044208894,0.02020212821662426,-0.0027976361564255284
21,0.42,policy,False,0.027,-0.05658430606126785,0.06921258916416492,1.6983131170272827,1.5893932615872224,-1.4056144952774048,-1.4090192161016277,-0.0366024449467659,-0.005011299191351647,0.09748346358537674,0.0026138757511025576,0.02283899486064911,-0.0025893959387904247
22,0.44,policy,False,0.027,0.0025506801903247833,0.07103571278951022,1.727143406867981,1.589492701237593,-1.415485143661499,-1.4096375618426196,-0.017001094296574593,-0.005260569927233747,0.03748346492648125,0.0030829395962754607,0.04115188121795654,-0.0023826173917577045
23,0.46,policy,False,0.027,0.06255067884922028,0.07148032196395844,1.7157044410705566,1.59003111256393,-1.4335767030715942,-1.4100246393513496,-0.015972338616847992,-0.00537195869128744,0.0038273409008979797,0.003239194313214052,0.006968401372432709,-0.0020950248678797442
24,0.48,policy,False,0.027,0.12255068123340607,0.07152948436690004,1.699796199798584,1.591308312916311,-1.4624699354171753,-1.410705752881568,-0.01976221799850464,-0.005433311577284312,-0.004572219215333462,0.0031938664811397375,0.0010278918780386448,-0.0019229618682412711
25,0.5,policy,False,0.027,0.18255068361759186,0.07162789421655533,1.6722772121429443,1.5934204319416476,-1.4858578443527222,-1.4121102183867404,-0.02172503061592579,-0.005511557188596139,-0.016679733991622925,0.003134224254602807,0.0070199077017605305,-0.001866789982911789
26,0.52,policy,False,0.027,0.24255068600177765,0.07213354034866995,1.6415526866912842,1.5963126549172975,-1.4906301498413086,-1.4144609165735993,-0.027430741116404533,-0.005615826064493497,-0.01127653568983078,0.003100728929112697,0.006465030834078789,-0.0018199515020839044
27,0.54,policy,False,0.027,0.21205171942710876,0.07359782607976087,1.6244289875030518,1.5996042780891364,-1.4871331453323364,-1.4174646017380366,-0.023548509925603867,-0.005751998078387195,0.01919686608016491,0.0030957404981736126,0.008891518227756023,-0.001768846015432246
28,0.56,policy,False,0.027,0.15205171704292297,0.07605781591621331,1.6387442350387573,1.60281504347612,-1.5007811784744263,-1.4205937699799032,-0.04124775528907776,-0.005883481746140827,0.05932562053203583,0.0031977844046248254,0.01664932817220688,-0.0017058808506302291
29,0.58,policy,False,0.027,0.09205171465873718,0.07898901335446225,1.6788208484649658,1.6059380414126947,-1.5160490274429321,-1.423911874213476,-0.049449142068624496,-0.006078522107694058,0.06326450407505035,0.0035335639553174137,0.022706301882863045,-0.0016028068563617955
