step,time_s,phase,ball_released,gripper_cmd,q1_target,q1_actual,q2_target,q2_actual,q3_target,q3_actual,q4_target,q4_actual,q5_target,q5_actual,q6_target,q6_actual
0,0.0,policy,False,0.027,-0.0672573447227478,-0.007257347101277225,1.6319860219955444,1.5719861375692243,-1.3423434495925903,-1.3485886915185863,-0.010684202425181866,0.0025986947731349674,0.001909951213747263,-0.0047477294353472825,-0.03511204570531845,0.005171590849327746
1,0.02,policy,False,0.027,-0.1272573471069336,-0.007364720223544346,1.6919859647750854,1.5720816855344715,-1.3386318683624268,-1.3485959340654459,-0.018142765387892723,0.0025514704196451425,0.008456617593765259,-0.004756936208727152,-0.037593018263578415,0.004996714327429037
2,0.04,policy,False,0.027,-0.18725734949111938,-0.007962904624434983,1.7519859075546265,1.5725360282371177,-1.335490107536316,-1.3486340160425907,-0.03288544714450836,0.0024527810865746865,0.010333857499063015,-0.00481082175155313,-0.04390686750411987,0.004722038827436946
3,0.06,policy,False,0.027,-0.24725735187530518,-0.009627544440198085,1.8119858503341675,1.5738080035798323,-1.3271369934082031,-1.3488326907579913,-0.027347980067133904,0.0022853289722483796,-0.009053529240190983,-0.004959269067418068,-0.05631987378001213,0.004413668070930244
4,0.08,policy,False,0.027,-0.20134443044662476,-0.012907679373463642,1.8238742351531982,1.576501925281102,-1.3061983585357666,-1.349587790250633,-0.022332316264510155,0.0021116463710022662,-0.06500166654586792,-0.0052491948303390904,-0.07968147099018097,0.004040534030660986
5,0.1,policy,False,0.027,-0.14134442806243896,-0.017711662661092486,1.7849757671356201,1.5807592949624103,-1.2871993780136108,-1.3507000032587746,-0.009919277392327785,0.001975768011329942,-0.04657617211341858,-0.00610886667815455,-0.11419463157653809,0.003541230879965311
6,0.12,policy,False,0.027,-0.08134442567825317,-0.023382991182988998,1.730799674987793,1.5859237888304063,-1.2824206352233887,-1.3512865659678912,-0.004371498245745897,0.0019134296647827353,-0.017250923439860344,-0.007511340045207067,-0.10806283354759216,0.0028385059392880578
7,0.14,policy,False,0.027,-0.02134442701935768,-0.029226182750534284,1.681159257888794,1.591448259451515,-1.2730168104171753,-1.3513676966959045,-0.005402912385761738,0.0018943217790375656,-0.06351400166749954,-0.00827182124616957,-0.07385089993476868,0.0020665258177078485
8,0.16,policy,False,0.027,0.03865557163953781,-0.034573270527860946,1.6242550611495972,1.5971206426643658,-1.268297791481018,-1.3511427623793033,-0.021951958537101746,0.0018696721823047977,-0.09136299043893814,-0.008758927198573505,-0.07081130146980286,0.0014370976750795609
9,0.18,policy,False,0.027,0.098655566573143,-0.038807974913954046,1.5770689249038696,1.6022208508534712,-1.2878016233444214,-1.3499207676159677,-0.045162223279476166,0.001778077598371564,-0.04000289365649223,-0.00935454249576954,-0.04667307436466217,0.0009056731335898132
10,0.2,policy,False,0.027,0.08488257229328156,-0.04135637928385141,1.5722713470458984,1.6061364434293777,-1.325037956237793,-1.3473524053833488,-0.05531426891684532,0.001554627245398115,0.01999710500240326,-0.009735143278299014,-0.02997446432709694,0.0004977267780954344
11,0.22,policy,False,0.027,0.024882573634386063,-0.042140335407035136,1.5954439640045166,1.6090328053620582,-1.3505253791809082,-1.3441122464895268,-0.03261967748403549,0.0012214560410539962,0.015373961068689823,-0.009621445017092625,-0.019844098016619682,0.00021257480034517098
12,0.24,policy,False,0.027,-0.03511742502450943,-0.042134398549853916,1.6293737888336182,1.6115594914433065,-1.3641303777694702,-1.3411928566713152,-0.014204289764165878,0.00093057937969394,-0.017585963010787964,-0.009233411726378251,-0.01188136637210846,6.372817618881913e-06
13,0.26,policy,False,0.027,-0.09511741995811462,-0.04205433261858431,1.6593397855758667,1.6144003116715313,-1.3578275442123413,-1.339415972437102,-0.016690993681550026,0.000747225306497833,-0.04849296435713768,-0.008873529275872694,-0.015494848601520061,-0.0001415322477947721
14,0.28,policy,False,0.027,-0.15511742234230042,-0.042113695705821574,1.6803244352340698,1.6178633424533957,-1.3383508920669556,-1.3389502721835325,-0.025725534185767174,0.0006047221774945247,-0.04100038856267929,-0.008745229699680307,-0.03109530545771122,-0.0002756375811595212
15,0.3,policy,False,0.027,-0.2151174247264862,-0.04259318560839776,1.7009974718093872,1.621572134627474,-1.3161753416061401,-1.3388890306116663,-0.03870195895433426,0.0004458435507687635,-0.02228090539574623,-0.008851758467368898,-0.04836837947368622,-0.0004643632554966048
16,0.32,policy,False,0.027,-0.1709369719028473,-0.0440237934429012,1.739635705947876,1.6253943780573739,-1.2987209558486938,-1.3388645039830043,-0.03316161409020424,0.0002256191694588362,-0.039496906101703644,-0.008992510120971728,-0.021907635033130646,-0.0007561978994704312
17,0.34,policy,False,0.027,-0.1109369695186615,-0.04637476181067236,1.7626266479492188,1.6295065418750525,-1.2814981937408447,-1.3388382927978584,-0.025581873953342438,3.949931163332627e-06,-0.04031248390674591,-0.009239090484515726,-0.04972733557224274,-0.0009687646764814127
18,0.36,policy,False,0.027,-0.050936970859766006,-0.049073316529685954,1.7724995613098145,1.6340820170133874,-1.2724759578704834,-1.338805318266379,-0.032000832259655,-0.000166688357593125,-0.027885816991329193,-0.00958919623100731,-0.046242378652095795,-0.0012383686593147817
19,0.38,policy,False,0.027,0.009063027799129486,-0.051503140979066366,1.7785735130310059,1.6391727329525623,-1.2612053155899048,-1.3387616926320154,-0.03955661877989769,-0.00033709977408758184,-0.004639141261577606,-0.009933543499685553,-0.033338483422994614,-0.0015461659192853717
20,0.4,policy,False,0.027,0.015618519857525826,-0.05307979893421032,1.767124891281128,1.6447724123597227,-1.239865779876709,-1.3387006298182436,-0.04143521562218666,-0.0005433703363154731,0.027064207941293716,-0.010178137821762967,-0.03747265040874481,-0.0017913253831604477
21,0.42,policy,False,0.027,-0.04438147693872452,-0.05359521481489744,1.7422008514404297,1.6506768251257915,-1.210576057434082,-1.338402496561204,-0.03612656891345978,-0.000770036375318176,0.04316519945859909,-0.010267165669150294,-0.030782129615545273,-0.0020193569415247023
22,0.44,policy,False,0.027,-0.10438147187232971,-0.05367048216194219,1.738840103149414,1.656222979204449,-1.2084004878997803,-1.3369630732633655,-0.03245704248547554,-0.0009763819227820336,0.06932716071605682,-0.010304941999500022,-0.015983877703547478,-0.0022143148458579854
23,0.46,policy,False,0.027,-0.1643814742565155,-0.05377516951544195,1.7788718938827515,1.6610227972743927,-1.236085057258606,-1.3339077215372581,-0.027543766424059868,-0.0011568043920741852,0.07354774326086044,-0.0102257782885674,0.003979597240686417,-0.00232396926191899
24,0.48,policy,False,0.027,-0.16572420299053192,-0.05424938186894126,1.8266559839248657,1.6656792697331195,-1.278851866722107,-1.3301045913584728,-0.02594718337059021,-0.0013206112846063294,0.04909288510680199,-0.009971105969753353,-0.0008903779089450836,-0.0023159530467505964
25,0.5,policy,False,0.027,-0.1277196854352951,-0.05529388641453759,1.8418879508972168,1.6713990254892943,-1.3205370903015137,-1.3272082576372486,-0.03305947780609131,-0.0014835735006211456,0.006882458925247192,-0.009614942122323653,-0.013446996919810772,-0.002293844654755145
26,0.52,policy,False,0.027,-0.07047863304615021,-0.05667205529744559,1.8208845853805542,1.678965047511186,-1.355155110359192,-1.3263259567649168,-0.028384670615196228,-0.0016787978695260628,-0.021501105278730392,-0.009345812540220504,-0.025158431380987167,-0.0023445707812462797
27,0.54,policy,False,0.027,-0.011242330074310303,-0.057921220097731166,1.785534381866455,1.6877002621848738,-1.3963285684585571,-1.326405379917782,-0.01901385188102722,-0.0018543971014710785,-0.01318511925637722,-0.009390711623686468,-0.017028898000717163,-0.0024673817796562305
28,0.56,policy,False,0.027,-0.022092994302511215,-0.058525341777803525,1.758080005645752,1.6972040491545881,-1.427945852279663,-1.3273456856001236,-0.01590430736541748,-0.0019880546001846845,-0.023621749132871628,-0.009390510695049243,0.01758931204676628,-0.002593347701250584
29,0.58,policy,False,0.027,-0.08209299296140671,-0.058606505370272954,1.744575023651123,1.707292053639154,-1.4665607213974,-1.329380451148953,-0.009523159824311733,-0.0021032506620806434,-0.03261060640215874,-0.009284257139408355,0.029234841465950012,-0.0025621003266909654
30,0.6,policy,False,0.027,-0.12752054631710052,-0.05863363239262159,1.7410931587219238,1.7179061357566587,-1.5134433507919312,-1.3328173921318043,-0.008879255503416061,-0.0021996728304173167,-0.059023644775152206,-0.00908801171133419,0.031081991270184517,-0.0024071693982924643
