step,time_s,phase,ball_released,gripper_cmd,q1_target,q1_actual,q2_target,q2_actual,q3_target,q3_actual,q4_target,q4_actual,q5_target,q5_actual,q6_target,q6_actual
0,0.0,policy,False,0.027,0.05793158710002899,-0.002068411065789062,1.629603385925293,1.5696033846923791,-1.3809415102005005,-1.3522040115536937,0.00965023972094059,-0.0005110561835188297,0.05181565880775452,-0.008184338914973414,0.05553670600056648,-0.0044632910629277345
1,0.02,policy,False,0.027,0.11793158948421478,-0.001958494717317057,1.685479998588562,1.5697026235699512,-1.3956481218338013,-1.3522578918323398,0.008282170630991459,-0.0004694801573262639,0.11181566119194031,-0.00798797767454514,0.04231128841638565,-0.004192557875782418
2,0.04,policy,False,0.027,0.17793159186840057,-0.0013534945215814638,1.7124521732330322,1.570414223071975,-1.4094501733779907,-1.3529380881647164,-0.01598532125353813,-0.00040814454724470104,0.14027905464172363,-0.007440044736489945,0.03438447415828705,-0.003835537401967057
3,0.06,policy,False,0.027,0.23793159425258636,0.00035490161831837797,1.7139593362808228,1.572409456021425,-1.4236485958099365,-1.355402784889758,-0.0009434949606657028,-0.00044188658308859125,0.08027905225753784,-0.005221873194620716,0.018118415027856827,-0.0035293684525402216
4,0.08,policy,False,0.027,0.26179271936416626,0.003728298996638496,1.6934901475906372,1.5758867129512437,-1.4319971799850464,-1.3592363997809078,-0.060943491756916046,-0.0004725974761025813,0.04986068606376648,-0.0035814230944018863,0.03499429672956467,-0.0033259817555045066
5,0.1,policy,False,0.027,0.20179271697998047,0.009062811844436488,1.696519136428833,1.5806350584000848,-1.4424928426742554,-1.3641411559721974,-0.07582813501358032,-0.0007184506154145891,0.10986068844795227,-0.0029925584804997617,0.02670091763138771,-0.0030903384458932674
6,0.12,policy,False,0.027,0.14179271459579468,0.015974725480864618,1.7084949016571045,1.5864471724069895,-1.4340399503707886,-1.370272981551974,-0.09093047678470612,-0.0011495961166841054,0.16986069083213806,-0.0023603337582625344,0.013258934020996094,-0.00285811682015898
7,0.14,policy,False,0.027,0.08179271221160889,0.023701770098538237,1.7087754011154175,1.593166278348208,-1.4078015089035034,-1.3780773975082279,-0.09141179174184799,-0.0016802491031139184,0.10986068844795227,0.0006452851137426097,0.03938065469264984,-0.00269556476264465
8,0.16,policy,False,0.027,0.021792713552713394,0.03151060048197539,1.7168506383895874,1.6002329304974752,-1.383577585220337,-1.3855971183524136,-0.09414739161729813,-0.002241079303732465,0.16986069083213806,0.002669545101033764,0.021126093342900276,-0.0024428503552693516
9,0.18,policy,False,0.027,-0.0382072851061821,0.03871453132566555,1.7282166481018066,1.6071073317601785,-1.3725241422653198,-1.3918499441592678,-0.07805832475423813,-0.00279996532767859,0.22986069321632385,0.003479920022350336,0.011848065070807934,-0.002199575768591633
10,0.2,policy,False,0.027,-0.09820728003978729,0.0446832966001519,1.7304803133010864,1.6135365443302825,-1.3671873807907104,-1.3972300491726677,-0.0521208792924881,-0.003285284001969104,0.16986069083213806,0.006002847961390701,0.044640056788921356,-0.0020252163601369084
11,0.22,policy,False,0.027,-0.12917663156986237,0.04883386659849397,1.7134454250335693,1.6193255944679001,-1.3758715391159058,-1.4006633405387614,-0.00555410236120224,-0.0036276743804160893,0.11354431509971619,0.007843379158926344,0.04347109794616699,-0.001731973054016767
12,0.24,policy,False,0.027,-0.06917662918567657,0.05078563259286395,1.7378146648406982,1.6243582316528216,-1.3998277187347412,-1.4019169222960508,0.010206613689661026,-0.0037226843543198373,0.11070398986339569,0.00841696870905661,0.03449922055006027,-0.0013738394820307824
13,0.26,policy,False,0.027,-0.009176630526781082,0.0510733527924849,1.7794511318206787,1.629120524407991,-1.4060478210449219,-1.4021585537239358,0.021196983754634857,-0.003657245105029571,0.10321436077356339,0.00883884255781113,0.03192925080657005,-0.0010619835981136214
