step,time_s,phase,ball_released,gripper_cmd,q1_target,q1_actual,q2_target,q2_actual,q3_target,q3_actual,q4_target,q4_actual,q5_target,q5_actual,q6_target,q6_actual
0,0.0,policy,False,0.027,-0.0584285631775856,0.001571436145645916,1.6275447607040405,1.5678604233545053,-1.3682588338851929,-1.3510281095420638,-0.05860351398587227,0.0013964857457721813,-0.05493031442165375,0.005069685689048242,-0.00645868806168437,0.0018986159233151038
1,0.02,policy,False,0.027,-0.1184285581111908,0.0014631580111495648,1.6875447034835815,1.5679794728725713,-1.3932666778564453,-1.3510563921341914,-0.05705326795578003,0.0011603450899697041,-0.11493031680583954,0.004837299449342002,-0.013670327141880989,0.0018656725023755954
2,0.04,policy,False,0.027,-0.1784285604953766,0.0008801446772746352,1.727591633796692,1.5687222952261877,-1.4105756282806396,-1.3515281891020803,-0.043782975524663925,0.0008032350280277413,-0.11491632461547852,0.004243750162932689,-0.025470450520515442,0.0017799622881369522
3,0.06,policy,False,0.027,-0.23842856287956238,-0.0007607017540999323,1.7258003950119019,1.5708710122495224,-1.40286386013031,-1.353371503380378,0.0020083561539649963,0.000484710457216797,-0.14146405458450317,0.003543794509358694,-0.029502930119633675,0.0016171074836968317
4,0.08,policy,False,0.027,-0.2590562403202057,-0.0040167428778747705,1.6868467330932617,1.5745197679564085,-1.3974381685256958,-1.3563078488944897,0.06200835481286049,0.00037771948197303336,-0.08146405220031738,0.001633262976117445,-0.07430031895637512,0.001404863495420938
5,0.1,policy,False,0.027,-0.1990562379360199,-0.009186978738181343,1.6324613094329834,1.579042628634178,-1.373006820678711,-1.3600901645237695,0.08289891481399536,0.0006201771692623772,-0.127839133143425,0.00018721313439666875,-0.06635966897010803,0.000985908492249953
6,0.12,policy,False,0.027,-0.1390562355518341,-0.015906903344622667,1.5724613666534424,1.5833102288442045,-1.367302417755127,-1.3627367187689363,0.11652332544326782,0.0010934233330292305,-0.0678391307592392,-0.0027646318194218585,-0.08296915888786316,0.0005026605400287341
7,0.14,policy,False,0.027,-0.07905623316764832,-0.023459383632649444,1.568608045578003,1.5862909682384858,-1.3902488946914673,-1.3636590025879205,0.05823180079460144,0.0017679075899250448,-0.06279128789901733,-0.0053316862226895035,-0.04791093245148659,-4.0270036571274674e-05
8,0.16,policy,False,0.027,-0.019056234508752823,-0.03114250887971022,1.5939726829528809,1.588092108802117,-1.4300296306610107,-1.3638094311952662,0.02462630718946457,0.002272209385969245,-0.12279129028320312,-0.006040248766113778,-0.019156834110617638,-0.0004745669644307873
9,0.18,policy,False,0.027,0.04094376415014267,-0.03826080676845908,1.6235160827636719,1.5894768342912777,-1.4587877988815308,-1.3638821204129437,0.038971543312072754,0.002510529665236334,-0.1706535518169403,-0.006557683948281451,-0.010709495283663273,-0.0007111243818397481
10,0.2,policy,False,0.027,0.10094375908374786,-0.0441457804995783,1.64926278591156,1.5910683962681484,-1.4725055694580078,-1.3645360264293178,0.03982587531208992,0.0027101643907204587,-0.17658673226833344,-0.007298244584459568,-0.015059261582791805,-0.000838342559512289
11,0.22,policy,False,0.027,0.08455432206392288,-0.048162696883348115,1.6552379131317139,1.5934680782298567,-1.4849175214767456,-1.366592732572885,0.004922475665807724,0.002929100797302832,-0.1429106593132019,-0.008143302580363655,-0.05148674547672272,-0.0009591600627357637
12,0.24,policy,False,0.027,0.02455432340502739,-0.05015471171265236,1.6405953168869019,1.5969077609038436,-1.4823217391967773,-1.370454819359849,-0.04226132482290268,0.0030131344520327023,-0.1101778969168663,-0.008824420250312251,-0.036456406116485596,-0.0012486094901206324
13,0.26,policy,False,0.027,-0.0354456752538681,-0.05066750394664567,1.6148247718811035,1.6011059801291898,-1.4730024337768555,-1.3757940194451115,-0.06820015609264374,0.0028331437911398765,-0.07942523062229156,-0.009299906725507522,-0.023764578625559807,-0.0015549874204064792
14,0.28,policy,False,0.027,-0.0954456776380539,-0.05071702035500658,1.5811744928359985,1.605390513966914,-1.4542087316513062,-1.3817208619591141,-0.06818879395723343,0.002440441063982672,-0.054230380803346634,-0.00963837777081621,-0.02218431420624256,-0.0017713262195063588
15,0.3,policy,False,0.027,-0.15544568002223969,-0.05079847911614657,1.5486582517623901,1.6089031230955968,-1.4317682981491089,-1.3870808973909665,-0.061253100633621216,0.0019865665293734317,-0.028848741203546524,-0.009898447820641268,-0.024385612457990646,-0.001936485949292298
16,0.32,policy,False,0.027,-0.21544568240642548,-0.0512575779734165,1.5272358655929565,1.6107632744177611,-1.416056513786316,-1.390675484732496,-0.042937442660331726,0.0015625875788267368,-0.006094135344028473,-0.01010027417770068,-0.02632824331521988,-0.002092093845019801
17,0.34,policy,False,0.027,-0.26266196370124817,-0.0526248504957075,1.5295249223709106,1.6109586321930907,-1.4283660650253296,-1.3922883509617319,-0.005611341446638107,0.0012327860664009722,-0.01667991653084755,-0.010228551799958057,-0.030008791014552116,-0.0022524511627619107
18,0.36,policy,False,0.027,-0.20266196131706238,-0.05536457837366458,1.57127845287323,1.6102756813587142,-1.4477506875991821,-1.392767861993662,-0.018580865114927292,0.001089844378881382,-0.06607596576213837,-0.010313702791841309,-0.006809700280427933,-0.002437044659994642
19,0.38,policy,False,0.027,-0.1426619589328766,-0.05927929688764457,1.6125128269195557,1.609485717005483,-1.472713589668274,-1.393115114772516,-0.0217455867677927,0.0009748850742399702,-0.11183325201272964,-0.010519732020135144,-0.00589895062148571,-0.0025331018621251554
20,0.4,policy,False,0.027,-0.0826619565486908,-0.06369531670383845,1.6456654071807861,1.6092347407098635,-1.4950978755950928,-1.394184996802109,-0.01773814857006073,0.0008263435094119385,-0.14231747388839722,-0.010918595401719852,-0.00679973978549242,-0.0025771543090314193
21,0.42,policy,False,0.027,-0.022661957889795303,-0.06796213512797185,1.671044111251831,1.6095514043872738,-1.5108176469802856,-1.3962692395571077,-0.015351038426160812,0.0006802685920159584,-0.15254855155944824,-0.01144943944332877,-0.011704076081514359,-0.0026250791993113654
22,0.44,policy,False,0.027,0.03733804076910019,-0.07144478920785782,1.670147180557251,1.6107895297624715,-1.5085490942001343,-1.3999161778721696,-0.010859567672014236,0.0005499024683090267,-0.11973628401756287,-0.012037028348839164,-0.03077583760023117,-0.002701955728342422
23,0.46,policy,False,0.027,0.03811962530016899,-0.07354411055803631,1.61014723777771,1.6130188705272956,-1.487291693687439,-1.4052092240243075,-0.02310388907790184,0.0004501856194945254,-0.059736285358667374,-0.012546689858099919,-0.06085117533802986,-0.002874558351014652
24,0.48,policy,False,0.027,-0.0218803733587265,-0.07413761774485979,1.550147294998169,1.6153067430665753,-1.440047025680542,-1.4109560850627745,-0.06039595976471901,0.00032469627014173957,0.0002637133002281189,-0.012860716155199962,-0.033755917102098465,-0.003217722166009958
25,0.5,policy,False,0.027,-0.08188037574291229,-0.07412242671895869,1.490147352218628,1.6161858450641307,-1.3984131813049316,-1.4151258752179836,-0.06284420192241669,3.876101115907284e-05,0.06026371195912361,-0.012996087715862869,-0.01393142156302929,-0.003496836865470107
26,0.52,policy,False,0.027,-0.14188037812709808,-0.07409294293288796,1.470922589302063,1.6151555962342496,-1.3794409036636353,-1.416721040391707,-0.062257543206214905,-0.0003270061756092135,0.1202637106180191,-0.012925027195875568,-0.012201128527522087,-0.003613764910971522
27,0.54,policy,False,0.027,-0.19147346913814545,-0.07423460162129868,1.530922532081604,1.6125738246370274,-1.3488762378692627,-1.416761777011899,-0.10338796675205231,-0.0007209755731567015,0.06026371195912361,-0.011919741158351501,0.01313791610300541,-0.003682329914448785
28,0.56,policy,False,0.027,-0.14441274106502533,-0.07486773570544304,1.5754677057266235,1.6090496639274767,-1.3608330488204956,-1.4156740128081138,-0.07781662791967392,-0.0012803474905410622,0.05355687439441681,-0.01105538099343415,-0.012906519696116447,-0.0036247106516688644
29,0.58,policy,False,0.027,-0.08441273868083954,-0.07592190193804242,1.6321754455566406,1.6054154622413694,-1.3828556537628174,-1.4142100749964237,-0.05611846596002579,-0.0018231432169983936,0.04713832587003708,-0.010613022834189675,0.008995190262794495,-0.0036237232202102794
30,0.6,policy,False,0.027,-0.04248949512839317,-0.07682410179042329,1.6755421161651611,1.6026939353583665,-1.396191120147705,-1.413670905018189,-0.056653015315532684,-0.0022348685629211477,0.06049395725131035,-0.010239116445549753,-0.02437596768140793,-0.0035855406020306375
31,0.62,policy,False,0.027,-0.08779431134462357,-0.07715200253052167,1.7092362642288208,1.6010072840471063,-1.411555528640747,-1.4136708566453058,-0.05538696423172951,-0.002571354469396381,0.12049395591020584,-0.010028955535291453,-0.008844095282256603,-0.003631087231566213
32,0.64,policy,False,0.027,-0.13540798425674438,-0.07722576037101536,1.7437453269958496,1.6004841855527705,-1.4346312284469604,-1.4142548159213235,-0.06447222828865051,-0.0028916945952996266,0.14423713088035583,-0.009621354229266382,-0.009365765377879143,-0.003676221712954622
33,0.66,policy,False,0.027,-0.15476113557815552,-0.07735515404758814,1.790988802909851,1.60092093652273,-1.442947506904602,-1.415542321060611,-0.09018203616142273,-0.0032495082850574424,0.08423712849617004,-0.008589176077482857,-0.000428834930062294,-0.003700474125017059
34,0.68,policy,False,0.027,-0.12137012183666229,-0.0776819694976212,1.8068952560424805,1.6027549315952798,-1.4728152751922607,-1.417862474050962,-0.06776362657546997,-0.0037320498000540017,0.07102342694997787,-0.007801361265106183,-0.025833340361714363,-0.003685905082401002
35,0.7000000000000001,policy,False,0.027,-0.09154663980007172,-0.07808475417558643,1.810427188873291,1.606570485480209,-1.499806523323059,-1.4219890718422488,-0.04737413674592972,-0.004186546008085523,0.06900886446237564,-0.0073040399560798525,-0.014702671207487583,-0.003771987672525457
36,0.72,policy,False,0.027,-0.09588536620140076,-0.07829612334487807,1.7959972620010376,1.6126467112816705,-1.5262538194656372,-1.4285341526073017,-0.048939529806375504,-0.004524439714876303,0.06330342590808868,-0.006807879169651279,-0.014846580103039742,-0.0038763991265342457
37,0.74,policy,False,0.027,-0.10833565890789032,-0.07838837382004395,1.7773984670639038,1.620889728472847,-1.5596013069152832,-1.4375904292797506,-0.05733385682106018,-0.004822550466583186,0.045958682894706726,-0.006288827092488933,-0.008968157693743706,-0.003966177511002152
38,0.76,policy,False,0.027,-0.12169772386550903,-0.0784733349289355,1.7673429250717163,1.6310415654016615,-1.6105883121490479,-1.4490794755645977,-0.0676591619849205,-0.005155661523063837,0.022940395399928093,-0.005783305796175767,-0.003556178417056799,-0.00403249860904457
39,0.78,policy,False,0.027,-0.14204062521457672,-0.0785902540021291,1.768673062324524,1.6430486210371165,-1.6705882549285889,-1.4632819029201347,-0.08394885808229446,-0.005556901670125557,-0.011150827631354332,-0.005287914366480965,-0.0009463261812925339,-0.004070531965371161
40,0.8,policy,False,0.027,-0.16891272366046906,-0.07878432179018711,1.776287317276001,1.6571428962828927,-1.7305881977081299,-1.4808962729472575,-0.10092072933912277,-0.006059806538547756,-0.05570181459188461,-0.00482468157462218,-0.007843988947570324,-0.004095918899994313
41,0.8200000000000001,policy,False,0.027,-0.17981982231140137,-0.07921947181835329,1.7903814315795898,1.6736387037830731,-1.790588140487671,-1.5026978732032423,-0.105659618973732,-0.006679170936182353,-0.10727495700120926,-0.0044672410957413995,-0.030043061822652817,-0.004157034391434256
42,0.84,policy,False,0.027,-0.20943310856819153,-0.08002960039830254,1.8025012016296387,1.692826944969178,-1.850588083267212,-1.5293868684592702,-0.11291421949863434,-0.007365704801220992,-0.1461787223815918,-0.00429479740017537,-0.056121744215488434,-0.004344104956792965
43,0.86,policy,False,0.027,-0.1822231113910675,-0.08135758562813047,1.7881879806518555,1.7149016925171086,-1.8825414180755615,-1.561530108015297,-0.12259173393249512,-0.008099645819027973,-0.18197910487651825,-0.004308924578548477,-0.07496112585067749,-0.004710314487002694
44,0.88,policy,False,0.027,-0.12222310900688171,-0.08314040840276808,1.7467167377471924,1.7394248295354855,-1.8888602256774902,-1.598702452228466,-0.13980330526828766,-0.008950991191790249,-0.18952348828315735,-0.0045810371521788195,-0.07442324608564377,-0.005225785829813807
45,0.9,release,True,0.035,-0.12222310900688171,-0.08497597016769548,1.7467167377471924,1.7650040434981857,-1.8888602256774902,-1.6389954526939405,-0.13980330526828766,-0.010576484209392088,-0.18952348828315735,-0.005117699385455654,-0.07442324608564377,-0.005767053018130518
46,0.92,passive,True,0.035,-0.12222310900688171,-0.08665779057136958,1.7467167377471924,1.7901622694700405,-1.8888602256774902,-1.679994620290372,-0.13980330526828766,-0.012904032033487592,-0.18952348828315735,-0.0063581217360434,-0.07442324608564377,-0.006294935928488105
47,0.9400000000000001,passive,True,0.035,-0.12222310900688171,-0.08820821025825155,1.7467167377471924,1.8137289653906745,-1.8888602256774902,-1.7190611539918537,-0.13980330526828766,-0.015248411830116545,-0.18952348828315735,-0.010361094287629068,-0.07442324608564377,-0.006811706720350734
48,0.96,passive,True,0.035,-0.12222310900688171,-0.08964938240615403,1.7467167377471924,1.834714484866451,-1.8888602256774902,-1.7541320802388636,-0.13980330526828766,-0.017206427502545082,-0.18952348828315735,-0.01810229005776803,-0.07442324608564377,-0.007317493854643478
49,0.98,passive,True,0.035,-0.12222310900688171,-0.09099355821706481,1.7467167377471924,1.8523539194262222,-1.8888602256774902,-1.7839240295565455,-0.13980330526828766,-0.018591494410831372,-0.18952348828315735,-0.02915318665414497,-0.07442324608564377,-0.007812994750929685
50,1.0,passive,True,0.035,-0.12222310900688171,-0.0922421137757448,1.7467167377471924,1.8661193434922898,-1.8888602256774902,-1.8078044067646548,-0.13980330526828766,-0.019492820827579187,-0.18952348828315735,-0.04226532884645569,-0.07442324608564377,-0.008297641542815868
51,1.02,passive,True,0.035,-0.12222310900688171,-0.09339201253804917,1.7467167377471924,1.8757206383034757,-1.8888602256774902,-1.8256621290856314,-0.13980330526828766,-0.020273162982450875,-0.18952348828315735,-0.055867582114411334,-0.07442324608564377,-0.00877208807044579
52,1.04,passive,True,0.035,-0.12222310900688171,-0.094436685735305,1.7467167377471924,1.881097121280898,-1.8888602256774902,-1.8377759151548703,-0.13980330526828766,-0.021031737778957647,-0.18952348828315735,-0.06843809135343758,-0.07442324608564377,-0.009241874572658031
53,1.06,passive,True,0.035,-0.12222310900688171,-0.09536476587436367,1.7467167377471924,1.8826067575592393,-1.8888602256774902,-1.8450003699921067,-0.13980330526828766,-0.021783718228389665,-0.18952348828315735,-0.07874449106380249,-0.07442324608564377,-0.009709630381126695
54,1.08,passive,True,0.035,-0.12222310900688171,-0.096153818805609,1.7467167377471924,1.8817341292111691,-1.8888602256774902,-1.8495864208635813,-0.13980330526828766,-0.022531071116817573,-0.18952348828315735,-0.08617322061736206,-0.07442324608564377,-0.010174349776572006
55,1.1,passive,True,0.035,-0.12222310900688171,-0.09679661304736399,1.7467167377471924,1.878887162068231,-1.8888602256774902,-1.8520794999776216,-0.13980330526828766,-0.023274332159004874,-0.18952348828315735,-0.09084824836980887,-0.07442324608564377,-0.010636888436702059
56,1.12,passive,True,0.035,-0.12222310900688171,-0.0972885922581781,1.7467167377471924,1.8743392838898942,-1.8888602256774902,-1.8528409580045853,-0.13980330526828766,-0.024015396627370955,-0.18952348828315735,-0.09302962651368366,-0.07442324608564377,-0.011098793075954263
57,1.1400000000000001,passive,True,0.035,-0.12222310900688171,-0.09762506486577413,1.7467167377471924,1.8688922299967183,-1.8888602256774902,-1.852953974765562,-0.13980330526828766,-0.02476389275484403,-0.18952348828315735,-0.09379109514844283,-0.07442324608564377,-0.011568566268375137
58,1.16,passive,True,0.035,-0.12222310900688171,-0.09782044452330688,1.7467167377471924,1.863076479205803,-1.8888602256774902,-1.8529824876950645,-0.13980330526828766,-0.025515097849755277,-0.18952348828315735,-0.09428628709523829,-0.07442324608564377,-0.012040843308477527
