step,time_s,phase,ball_released,gripper_cmd,q1_target,q1_actual,q2_target,q2_actual,q3_target,q3_actual,q4_target,q4_actual,q5_target,q5_actual,q6_target,q6_actual
0,0.0,policy,False,0.027,-0.06027214974164963,-0.0002721502760558829,1.6246984004974365,1.5646985019396455,-1.3144546747207642,-1.3455235066366178,-0.005844458006322384,0.0026268472896394494,-0.04187416657805443,0.00044652767706021904,0.05420950427651405,-0.0057904933707310854
1,0.02,policy,False,0.027,-0.12027214467525482,-0.0003804345612997426,1.6846983432769775,1.5648023782076264,-1.2903364896774292,-1.3454927786890953,-9.32672992348671e-06,0.002592915991797839,-0.038559384644031525,0.0002628861386747087,0.04665572568774223,-0.005519897256666392
2,0.04,policy,False,0.027,-0.1802721470594406,-0.0009742813158439477,1.7446982860565186,1.565258104958216,-1.2607440948486328,-1.345451428532455,0.01911650039255619,0.00257515132681213,-0.032128751277923584,-8.645756919776691e-05,0.030410045757889748,-0.005128110534782955
3,0.06,policy,False,0.027,-0.2402721494436264,-0.002646064464379962,1.8046982288360596,1.5664542507726242,-1.2230257987976074,-1.3454150849690156,0.035833656787872314,0.002659037130511133,-0.03781452402472496,-0.0005593895949408698,-0.0011474434286355972,-0.004796536395800592
4,0.08,policy,False,0.027,-0.1802721470594406,-0.005956435312509623,1.8646981716156006,1.5687685060879102,-1.1876237392425537,-1.3453702550969853,0.0901787057518959,0.0028667623470166707,-0.045156627893447876,-0.001187259207196246,-0.021497169509530067,-0.004632994819514376
5,0.1,policy,False,0.027,-0.12027214467525482,-0.010726991593484303,1.9246981143951416,1.5726665222323064,-1.1813883781433105,-1.3453028479937157,0.11760978400707245,0.0033409847483338076,0.014843370765447617,-0.0025411952159946362,-0.046808503568172455,-0.004635606059392968
6,0.12,policy,False,0.027,-0.06027214601635933,-0.016214737805549807,1.9712594747543335,1.578410791242613,-1.1736059188842773,-1.3452795222167073,0.08264876902103424,0.004158094724956856,0.006227623671293259,-0.0038112492621831706,-0.02349727414548397,-0.004794018882201901
7,0.14,policy,False,0.027,-0.00027214735746383667,-0.021701213082704878,1.9804617166519165,1.5862784584711187,-1.185463547706604,-1.3452849562981801,0.092373326420784,0.004889933123287361,0.05766104534268379,-0.004995315903595417,-0.045524027198553085,-0.004901840063645565
8,0.16,policy,False,0.027,0.059727851301431656,-0.026511590582542734,1.9712798595428467,1.596312979960289,-1.193628191947937,-1.3453252286322772,0.0700613483786583,0.005541546177698395,0.03996586799621582,-0.005847852253100113,-0.025855859741568565,-0.0050533233460979664
9,0.18,policy,False,0.027,0.11972784996032715,-0.030029012206418827,1.9112799167633057,1.6083904093187154,-1.2366007566452026,-1.345367327949164,0.027820464223623276,0.006103053973851366,0.047466181218624115,-0.0064327100138994175,-0.042833540588617325,-0.0051665994953180115
