step,time_s,phase,ball_released,gripper_cmd,q1_target,q1_actual,q2_target,q2_actual,q3_target,q3_actual,q4_target,q4_actual,q5_target,q5_actual,q6_target,q6_actual
0,0.0,policy,False,0.027,-0.06254390627145767,-0.0025439042300464134,1.5871855020523071,1.57444778079632,-1.3121821880340576,-1.3431545484220053,-0.03350117430090904,0.00025740835595595106,-0.029198411852121353,-0.007568030413288335,-0.005864465609192848,0.0024965441136623944
1,0.02,policy,False,0.027,-0.12254390120506287,-0.0026520197172268545,1.5989956855773926,1.5744632148245514,-1.2804077863693237,-1.3431175593524092,-0.029013069346547127,0.00012485940847103665,-0.034536026418209076,-0.007663310028775607,-0.008723502978682518,0.002462441915127164
2,0.04,policy,False,0.027,-0.18254390358924866,-0.0032497879374313587,1.6178264617919922,1.574493585558628,-1.2488986253738403,-1.342913983364925,-0.027639741078019142,-5.9761832378881634e-05,-0.02993154525756836,-0.007853925248927252,-0.01656065508723259,0.002398928416603301
3,0.06,policy,False,0.027,-0.24254390597343445,-0.004928186091784776,1.6422715187072754,1.574499928796464,-1.2350664138793945,-1.34223139914227,-0.011490890756249428,-0.00022950017954044278,-0.03126974403858185,-0.008154572072023242,-0.047406669706106186,0.002301410312279301
4,0.08,policy,False,0.027,-0.24714964628219604,-0.008254205157838332,1.6493078470230103,1.5745164370182754,-1.2475348711013794,-1.3408798501004515,-0.0031656119972467422,-0.0003244352671456988,-0.07838089764118195,-0.008534125702344061,-0.06855176389217377,0.002054070856201275
5,0.1,policy,False,0.027,-0.18714964389801025,-0.013443110604412754,1.6561838388442993,1.574596630930592,-1.292145848274231,-1.3389389746376774,0.03642211854457855,-0.0003534776863926158,-0.12322738766670227,-0.009068923873233463,-0.06995370239019394,0.0016335098506368368
6,0.12,policy,False,0.027,-0.12714964151382446,-0.020052310109616583,1.662971019744873,1.5750594918350813,-1.3494627475738525,-1.3371406845276002,0.051473286002874374,-0.00021764230357998305,-0.1820169985294342,-0.009710427292421508,-0.060817744582891464,0.0011296414795240557
7,0.14,policy,False,0.027,-0.06714963912963867,-0.02732810649633401,1.649762749671936,1.5765691142001814,-1.393216848373413,-1.3365505426989897,0.05697200819849968,4.86598423104775e-05,-0.12505817413330078,-0.010893186760638733,-0.09052717685699463,0.0006387388502759
8,0.16,policy,False,0.027,-0.007149640470743179,-0.03454960323658356,1.6516164541244507,1.578876449294391,-1.4332025051116943,-1.3369832343812877,0.03615120053291321,0.0003907169206931597,-0.177024245262146,-0.012088267544693304,-0.06857526302337646,4.629086426344512e-05
9,0.18,policy,False,0.027,0.05285035818815231,-0.041023234502331425,1.6295281648635864,1.581982815509495,-1.4411334991455078,-1.3386128127894648,0.02425551414489746,0.0006615948095873315,-0.16519413888454437,-0.013092956563077584,-0.07813261449337006,-0.0005196138664500239
10,0.2,policy,False,0.027,0.11285035312175751,-0.04609224848951514,1.5994374752044678,1.5858816696988025,-1.4111865758895874,-1.341617429409986,-0.014570362865924835,0.0008404498099341783,-0.1549486517906189,-0.013988569833972255,-0.06638149172067642,-0.0010848651780167393
11,0.22,policy,False,0.027,0.05333349108695984,-0.04916626667847772,1.5645018815994263,1.5897845899636172,-1.3971314430236816,-1.3448568535829644,-0.043574921786785126,0.0008455311951456344,-0.0949486494064331,-0.015203064509580306,-0.04756538197398186,-0.0016014414955104034
12,0.24,policy,False,0.027,-0.006666507571935654,-0.0503833467776522,1.541672706604004,1.5927708643982865,-1.3684091567993164,-1.3473211051793552,-0.05917463079094887,0.0006557193467763795,-0.03494865074753761,-0.016095267723097884,-0.009651724249124527,-0.0019936222388425664
13,0.26,policy,False,0.027,-0.06666650623083115,-0.050606185705558006,1.532646656036377,1.5941506914309815,-1.3455520868301392,-1.3481871585320466,-0.042278461158275604,0.00033004344757884315,-0.02391902357339859,-0.0164469728594152,0.009551186114549637,-0.0021580624984084353
14,0.28,policy,False,0.027,-0.12666650116443634,-0.05066045140298055,1.5421299934387207,1.5944229224385777,-1.322709560394287,-1.3482386772189967,-0.0325394906103611,1.1055577082031387e-05,-0.04574014991521835,-0.01645178463786617,0.0014908881857991219,-0.0021505594252161273
