step,time_s,phase,ball_released,gripper_cmd,q1_target,q1_actual,q2_target,q2_actual,q3_target,q3_actual,q4_target,q4_actual,q5_target,q5_actual,q6_target,q6_actual
0,0.0,policy,False,0.027,0.0001348797231912613,-0.0043708919214042454,1.619777798652649,1.559777887999592,-1.3599841594696045,-1.3400965025784994,-0.028915582224726677,0.0006826870792064143,-0.026064474135637283,-0.006208600057048477,0.0502348318696022,-0.001983482753491447
1,0.02,policy,False,0.027,-0.008875020779669285,-0.004361624846476527,1.67977774143219,1.5598923163566518,-1.3694918155670166,-1.340131173962888,-0.01765628531575203,0.0005649658493429412,-0.032535482197999954,-0.006296663465002278,0.05140315368771553,-0.001746953582870239
2,0.04,policy,False,0.027,-0.016848158091306686,-0.004360476722313718,1.739777684211731,1.5605317650037058,-1.3776088953018188,-1.3404881388219476,-0.015555978752672672,0.00043355499003626554,-0.033794425427913666,-0.0064951099577917155,0.03354587405920029,-0.0013757608480916817
3,0.06,policy,False,0.027,-0.014562304131686687,-0.0043794412500837545,1.7961446046829224,1.562526214802739,-1.3820098638534546,-1.341972856133803,-0.013492196798324585,0.0003300273644356066,-0.041671622544527054,-0.006729218698543323,0.019953422248363495,-0.0010658427026457383
4,0.08,policy,False,0.027,-0.0015948489308357239,-0.004403619604156326,1.8063331842422485,1.5666606064900368,-1.3714896440505981,-1.345368778585616,-0.011204265989363194,0.00024313638007464566,-0.048395197838544846,-0.007007182063911144,0.0006381962448358536,-0.0008591814973211564
5,0.1,policy,False,0.027,0.015767809003591537,-0.00440428204097695,1.77346932888031,1.5730373777073008,-1.347833275794983,-1.3506156320957639,-0.012482940219342709,0.00017814883747285906,-0.0319245383143425,-0.0073929801515389484,-0.017499681562185287,-0.00077252852540942
6,0.12,policy,False,0.027,0.03220144286751747,-0.004360602891275679,1.7240276336669922,1.5808336440293056,-1.3284751176834106,-1.3565946500905406,-0.017410578206181526,0.00012714116840285153,0.004348810762166977,-0.0078556732290155,-0.02079695649445057,-0.0008071140196370169
7,0.14,policy,False,0.027,0.045760609209537506,-0.004266312943942435,1.68234121799469,1.588812466044958,-1.3267700672149658,-1.3617865993179399,-0.022889573127031326,6.671573177386317e-05,0.038986388593912125,-0.008265280821412424,-0.008451662957668304,-0.0008951238315535981
8,0.16,policy,False,0.027,0.05413132905960083,-0.004124056755495026,1.6638145446777344,1.5959997659305811,-1.345158338546753,-1.3651120001079449,-0.028996072709560394,-2.231238338807107e-05,0.056784991174936295,-0.008503789059077813,0.009407078847289085,-0.0009376835147869264
9,0.18,policy,False,0.027,0.05710308998823166,-0.003915047333315552,1.6681721210479736,1.6020879958368093,-1.3736435174942017,-1.3664162044599202,-0.035238418728113174,-0.0001549993199412276,0.042759962379932404,-0.008526380453152925,0.022469330579042435,-0.000878116656929907
10,0.2,policy,False,0.027,0.05515703931450844,-0.0035929270121430306,1.6801912784576416,1.6075559857777189,-1.4013999700546265,-1.3666406644588744,-0.035760775208473206,-0.00034481715872588565,0.0010743401944637299,-0.008368543464722437,0.026516182348132133,-0.0007315151982127006
11,0.22,policy,False,0.027,0.04491618275642395,-0.0031517404843417955,1.6931848526000977,1.6129975925580167,-1.4325484037399292,-1.3667268786206597,-0.03374061733484268,-0.0005645544794937926,-0.013898337259888649,-0.008255122341344456,0.02357119880616665,-0.0005437843777506543
12,0.24,policy,False,0.027,0.03320935368537903,-0.002657941690500645,1.697380781173706,1.6187762502600451,-1.4603126049041748,-1.3672438116701002,-0.02930515818297863,-0.0007871048375362931,-0.028916414827108383,-0.008196405281957286,0.021036319434642792,-0.00036498598049191137
