t_ns,phase,tau_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1779586823797547340,A_+,1.7599995771888644e-07,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.165375,0.0,0.2835,-0.029711639999999997,-0.06996611999999999,0.01629348
1779586827272472143,A_+,0.002663066999957664,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3213,-0.189,0.316575,-0.05463108,-0.07955052,0.00670908
1779586827272472143,A_+,0.005557469250561553,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3213,-0.189,0.316575,-0.05463108,-0.07955052,0.00670908
1779586827272472143,A_+,0.008257966750534251,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3213,-0.189,0.316575,-0.05463108,-0.07955052,0.00670908
1779586827288351535,A_+,0.010939560999759124,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16065,-0.14175,0.29767499999999997,-0.05367264,-0.08817648,0.01341816
1779586827288351535,A_+,0.013806116249725164,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16065,-0.14175,0.29767499999999997,-0.05367264,-0.08817648,0.01341816
1779586827288351535,A_+,0.01648375849981676,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16065,-0.14175,0.29767499999999997,-0.05367264,-0.08817648,0.01341816
1779586827307414531,A_+,0.019164473000273574,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.1512,0.29767499999999997,-0.05175576,-0.09296868,0.00862596
1779586827307414531,A_+,0.02201917250022234,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.1512,0.29767499999999997,-0.05175576,-0.09296868,0.00862596
1779586827307414531,A_+,0.024717230249734712,0.0,1.4723772102749364,-2.912971974871056,-0.09019861574306695,-0.017627825445142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108675,-0.1512,0.29767499999999997,-0.05175576,-0.09296868,0.00862596
